STOP_ID,ROUTE,STOP_ROUTE,STOP_NAME,CLEVER_ID,LATITUDE,LONGITUDE,ALL_ROUTES,SHELTER,STOP_TYPE,CURRENT_STOP,FY19_AVG_ON,FY19_AVG_OFF,FY19_AVG_TOTAL,FY19_RANK,1806_ON,1806_OFF,1809_ON,1809_OFF,1811_ON,1811_OFF,1903_ON,1903_OFF,1906_ON,1906_OFF
W70174,21,W70174_21,UNIVERSITY BLVD AT CARNOT RD,22647,40.514933,-80.222201,21,No Shelter,Bus,,7,1,8,6384,,,,,4.8,0.7,8.1,0.3,8.3,0.8
E70826,69,E70826_69,BRINTON AVE AT 5TH ST NS,20141,40.3856,-79.760823,"69, P69",No Shelter,Bus,,7,0,7,6385,13.5,0.4,9.9,0.2,4.6,0.0,5.1,0.6,2.8,0.0
E45980,P16,E45980_P16,PENN AVE AT FINDLEY DR EAST,7900,40.444446,-79.863162,"67, P12, P16, P67",No Shelter,Bus,,7,0,7,6386,10.9,0.2,8.8,0.0,5.2,0.2,4.7,0.1,3.5,0.2
E08570,61B,E08570_61B,BRADDOCK AVE AT 5TH ST,7470,40.404168,-79.869964,61B,No Shelter,Bus,No,7,0,7,6387,10.1,0.3,4.0,0.5,,,,,,
E39210,61B,E39210_61B,MILLER AVE AT GAS ST,7215,40.416014,-79.885092,"59, 61B, 71, P7",No Shelter,Bus,,6,1,7,6388,9.3,1.0,6.8,1.3,4.9,1.1,4.9,1.3,6.3,0.9
X18560,41,X18560_41,VANADIUM RD AT ELMBROOK LN,6260,40.36967,-80.085977,41,No Shelter,Bus,,7,0,7,6389,9.2,0.2,7.8,0.2,6.3,0.1,5.7,0.1,5.7,0.0
N13010,19,N13010_019,CALIFORNIA AVE AT SCHOOL ST,1263,40.50103,-80.067617,"16, 19L",No Shelter,Bus,,7,0,7,6390,8.7,0.4,7.0,0.9,6.9,0.1,8.7,0.1,6.2,0.8
W19490,24,W19490_24,PARK MANOR BLVD AT ROBINSON,3991,40.452841,-80.165258,"24, 28X, 29",Lamar,Bus,,7,0,7,6391,8.6,0.5,7.1,0.2,7.4,0.4,7.0,0.2,3.4,0.2
N45690,6,N45690_6,RHINE ST AT ITIN ST,2820,40.462458,-79.991062,6,No Shelter,Bus,,7,0,7,6392,8.6,0.3,7.3,0.1,7.9,0.2,7.3,0.4,6.1,0.6
E39650,P71,E39650_P71,MONONGAHELA AVE OPP WHIPPLE,7223,40.425573,-79.891555,"61B, P71",No Shelter,Bus,,7,0,7,6393,8.4,0.9,5.8,0.4,6.9,0.1,7.8,0.2,8.0,0.0
S70487,56,S70487_56,FIFTH AVE AT LATTERMAN FAMIL,21497,40.354243,-79.836593,56,No Shelter,Bus,,7,0,7,6394,8.2,0.5,6.6,0.6,6.1,0.7,7.2,0.5,9.2,0.1
E20880,77,E20880_77,FRANKSTOWN RD AT CHAMPA ST,14406,40.462151,-79.859509,77,No Shelter,Bus,,6,1,7,6395,7.8,1.1,7.4,1.3,4.4,0.4,4.2,0.5,4.6,0.9
N44500,P10,N44500_P10,PITTSBURGH ST AT COLFAX ST,12671,40.541094,-79.783983,"1, P10",No Shelter,Bus,,7,0,7,6396,7.8,0.4,8.6,0.2,6.8,0.2,6.0,0.0,7.8,0.3
S48600,Y45,S48600_Y45,WEYMAN RD OPP VILLAGE LN,18849,40.359729,-80.000561,Y45,No Shelter,Bus,,7,0,7,6397,7.7,0.1,8.1,0.1,7.5,0.0,7.8,0.1,5.9,0.0
N40080,14,N40080_14,OHIO RIVER BLVD OPP MEMORIAL,1381,40.508863,-80.091181,14,No Shelter,Bus,,6,1,7,6398,7.7,0.5,6.3,0.8,7.0,0.3,4.9,0.7,6.1,0.4
E52390,P68,E52390_P68,SOUTH AVE AT ELVIA WAY FS,18509,40.439015,-79.876291,"68, 69, P68, P69",No Shelter,Bus,,6,1,7,6399,7.7,0.6,8.3,1.9,6.3,2.1,5.3,1.1,3.1,0.5
S00840,93,S00840_93,SECOND AVE AT HAZELWOOD AVE,12079,40.411064,-79.944587,"56, 93",City of Pittsburgh,Bus,,7,0,7,6400,7.6,0.8,10.5,0.6,8.5,0.6,6.6,0.4,4.2,0.1
S04160,61D,S04160_61D,AMITY ST AT TARGET DR,15428,40.409885,-79.912231,"53, 53L, 57, 59, 61D, 64",No Shelter,Bus,,6,1,7,6401,7.4,1.4,6.4,1.3,5.2,0.5,6.0,1.3,6.2,2.2
E32500,87,E32500_87,JANCEY ST AT WELLESLEY AVE,9339,40.476174,-79.930863,"75, 87",No Shelter,Bus,,6,1,7,6402,7.4,0.5,7.0,0.7,6.6,0.4,4.2,0.2,3.8,0.9
S70136,61D,S70136_61D,WATERFRONT DR OPP BRIDGE ST,17737,40.409504,-79.916479,"53, 53L, 59, 61D, 64",No Shelter,Bus,,6,1,7,6403,7.3,0.7,5.6,0.7,5.5,0.4,5.8,0.9,6.5,0.5
W21740,27,W21740_27,STEUBEN ST AT #211,4111,40.441155,-80.036797,"26, 27, 29",No Shelter,Bus,,7,0,7,6404,7.3,0.4,6.9,0.3,6.7,0.3,7.3,0.3,5.6,0.2
S70326,55,S70326_55,STATE ST AT MAPLE AVE,9857,40.298446,-79.875364,55,No Shelter,Bus,,6,1,7,6405,7.3,1.8,6.7,0.8,3.3,1.7,6.1,1.3,5.3,0.6
E15070,89,E15070_89,COLUMBO ST AT #5149,9218,40.469938,-79.940215,89,No Shelter,Bus,,5,2,7,6406,7.3,2.2,3.8,2.6,3.2,2.2,3.8,1.9,6.3,2.9
S40010,Y47,S40010_Y47,PROVOST RD AT MULBERRY CT,6825,40.362994,-79.992169,Y47,No Shelter,Bus,,7,0,7,6407,7.2,0.3,6.8,1.0,6.3,0.6,6.5,0.3,7.8,0.0
E34100,P78,E34100_P78,LAKETON RD AT TURNER AVE,7609,40.452719,-79.860262,P78,No Shelter,Bus,,7,0,7,6408,7.2,0.2,2.1,0.0,9.2,0.1,9.3,0.2,5.4,0.5
E44795,93,E44795_93,PANTHER HOLLOW RD OPP SCHENL,8021,40.434598,-79.948632,"58, 65, 93",No Shelter,Bus,,3,4,7,6409,7.2,6.4,3.3,4.7,1.0,2.4,1.1,2.8,1.7,3.0
W21490,29,W21490_29,STEUBEN ST AT DUNCAN AVE,3767,40.439427,-80.076242,29,No Shelter,Bus,,5,2,7,6410,7.2,1.9,6.1,1.6,5.2,2.1,4.2,2.7,4.1,3.4
S70026,59,S70026_59,CENTURY DR AT SAMS CLUB DRVW,9613,40.343999,-79.94717,"51, 55, 59, Y47, Y49",No Shelter,Bus,,6,1,7,6411,7.1,1.9,6.6,1.3,5.6,1.4,5.4,0.9,5.9,0.8
E17299,P71,E17299_P71,EAST BUSWAY AT HOMEWOOD STAT,8154,40.452978,-79.899254,"P1, P2, P3, P68, P71",PAAC,Busway,,6,1,7,6412,7.1,0.7,6.0,1.6,6.8,0.5,6.9,1.1,4.4,0.5
N08250,14,N08250_14,BEAVER RD AT CHESTNUT RD,1353,40.550243,-80.190564,14,No Shelter,Bus,,6,1,7,6413,7.1,0.8,6.5,1.3,5.8,1.2,5.1,1.1,4.7,1.1
E47720,65,E47720_65,POCUSSETT ST AT WIGHTMAN ST,8012,40.429361,-79.927286,65,No Shelter,Bus,,7,0,7,6414,7.1,0.3,6.8,0.1,8.3,0.2,8.2,0.3,6.9,0.0
E10950,64,E10950_64,BROWNS HILL RD OPP IMOGENE R,10913,40.415419,-79.924729,"52L, 53L, 61C, 61D, 64",No Shelter,Bus,,6,1,7,6415,7.0,0.7,6.3,1.2,6.5,1.0,5.7,0.9,5.4,0.9
E34635,P16,E34635_P16,LEECHBURG RD AT GARDEN DR,19779,40.488127,-79.801589,"77, P16",No Shelter,Bus,,7,0,7,6416,7.0,0.0,8.2,0.0,6.4,0.0,7.0,0.0,8.4,0.7
E36340,P76,E36340_P76,LINCOLN HWY AT DIX DR,11134,40.369062,-79.78224,P76,No Shelter,Bus,,7,0,7,6417,7.0,0.0,5.7,0.1,6.9,0.0,7.0,0.2,6.7,0.0
E57790,69,E57790_69,WILKINS AVE OPP WORTH ST,7639,40.446756,-79.912652,"67, 69, 74",No Shelter,Bus,,7,0,7,6418,7.0,0.0,7.5,0.2,11.4,0.2,5.5,0.4,4.8,0.0
S06305,54,S06305_54,BERND ST AT BAUSMAN ST,2603,40.414067,-79.997346,54,No Shelter,Bus,,6,1,7,6419,7.0,0.8,6.2,0.9,3.8,0.8,4.6,1.5,6.9,1.1
N08510,14,N08510_14,BEAVER ST AT PEEBLES ST,18285,40.537286,-80.177677,14,No Shelter,Bus,,6,1,7,6420,6.9,0.9,6.7,1.3,6.0,1.7,6.3,1.9,6.6,1.5
S70499,44,S70499_44,SPENCER AVE AT BEAU ST,11373,40.387507,-79.976422,44,No Shelter,Bus,,7,0,7,6421,6.8,0.3,6.7,0.3,6.5,0.2,6.2,0.3,6.6,0.1
S04410,48,S04410_48,ARLINGTON AVE AT FREDERICK S,4777,40.417609,-79.982741,48,No Shelter,Bus,,6,1,7,6422,6.8,1.6,7.8,0.9,6.8,2.1,5.7,0.9,3.8,1.1
E20940,P16,E20940_P16,FRANKSTOWN RD AT CRESTVIEW R,14165,40.4798,-79.822652,"77, P16",No Shelter,Bus,,7,0,7,6423,6.8,0.0,6.9,0.0,7.2,0.0,7.9,0.0,5.6,0.0
P01240,998,P01240_998,BLVD OF ALLIES AT MARKET ST,42,40.439066,-80.003498,"52L, 53L, 56, 57, 58",No Shelter,Bus,,7,0,7,6424,6.8,0.6,7.8,0.5,6.6,0.5,7.7,0.1,6.8,0.0
W25800,G3,W25800_G3,W CARSON ST AT DUQUESNE INCL,2260,40.439844,-80.017574,"20, 21, 22, 24, 26, 27, 28X, 29, 31, G2, G3, G31",No Shelter,Bus,,7,0,7,6425,6.7,0.5,7.0,0.4,8.5,0.5,9.2,0.7,5.9,0.4
E12040,87,E12040_87,BUTLER ST AT MCCANDLESS AVE,9262,40.481719,-79.953359,"87, 91, 93",No Shelter,Bus,,7,0,7,6426,6.7,0.7,8.7,0.9,6.7,0.2,6.4,0.1,7.4,0.2
X17680,40,X17680_40,SOUTHERN AVE AT NATCHEZ ST,6678,40.428699,-80.008103,40,No Shelter,Bus,,7,0,7,6427,6.6,0.3,6.8,0.4,7.1,0.3,9.2,0.4,5.9,0.8
E17311,P78,E17311_P78,EAST BUSWAY AT HOMEWOOD STAT,16110,40.452942,-79.899247,"P12, P16, P67, P68, P69, P7, P71, P76, P78",No Shelter,Busway,,6,1,7,6428,6.6,0.6,1.3,0.0,5.5,0.6,8.1,3.5,6.5,0.9
W00660,21,W00660_21,5TH AVE AT WOOD ST FS,18789,40.519362,-80.169518,21,No Shelter,Bus,,6,1,7,6429,6.6,0.8,7.1,0.7,5.8,0.8,6.7,0.9,4.2,0.8
N28950,19,N28950_019,KENDALL AVE AT DAVIS AVE,1658,40.489712,-80.049861,19L,No Shelter,Bus,,7,0,7,6430,6.6,0.1,6.3,0.1,7.2,0.1,8.0,0.2,7.0,0.1
E46270,71C,E46270_71C,PENN AVE AT MURTLAND ST FS,18528,40.450791,-79.90596,"67, 69, 71C",No Shelter,Bus,,7,0,7,6431,6.6,0.4,7.9,0.4,6.0,0.5,7.3,0.3,5.9,0.0
W03990,27,W03990_27,CHARTIERS AVE OPP OETTING ST,4124,40.457812,-80.067526,27,No Shelter,Bus,,6,1,7,6432,6.6,1.2,6.9,1.8,4.8,0.8,5.3,1.1,5.3,1.4
N21280,1,N21280_1,FREEPORT RD AT HUMBOLDT ST,3187,40.496309,-79.857146,1,No Shelter,Bus,,6,1,7,6433,6.5,1.6,6.3,1.0,5.1,0.3,5.3,0.6,5.5,0.4
W10550,21,W10550_21,ISLAND AVE OPP FLEMING AVE,2232,40.485178,-80.074004,21,No Shelter,Bus,,7,0,7,6434,6.5,0.3,7.2,1.4,6.2,0.1,5.7,0.2,8.7,0.0
S09730,51L,S09730_51L,BROWNSVILLE RD OPP SCENERIDG,9374,40.376535,-79.975406,"51, 51L",No Shelter,Bus,,7,0,7,6435,6.5,0.3,6.0,0.1,6.8,0.1,7.1,0.0,7.9,0.0
E01030,71C,E01030_71C,FIFTH AVE AT BIRMINGHAM BRID,3252,40.43769,-79.973041,"71A, 71B, 71C, 71D",City of Pittsburgh,Bus,,5,2,7,6436,6.4,2.7,4.8,1.3,4.3,1.4,4.1,2.0,3.6,1.7
S05260,Y45,S05260_Y45,BAPTIST RD AT LACHMAN DR,6818,40.355488,-80.002955,Y45,No Shelter,Bus,,7,0,7,6437,6.4,0.0,6.1,0.0,6.7,0.0,7.6,0.0,9.1,0.0
N08290,14,N08290_14,BEAVER ST AT MAIN ST FS,18281,40.577609,-80.220504,14,No Shelter,Bus,,6,1,7,6438,6.4,0.6,7.9,0.4,4.5,0.5,5.5,1.1,7.0,0.8
P00220,56,P00220_56,SECOND AVE AT ALLEGHENY COUN,12181,40.435059,-79.993797,"52L, 53L, 56, 57, 58",No Shelter,Bus,,5,2,7,6439,6.4,2.1,6.9,2.2,3.9,1.4,5.1,1.4,3.3,1.7
W24540,31,W24540_31,WASHINGTON AVE OPP MURRAY ST,5389,40.360088,-80.111417,"31, G31",Lamar,Bus,,7,0,7,6440,6.4,0.2,7.8,0.2,8.5,0.1,8.8,0.1,5.7,0.2
S70511,44,S70511_44,AGNEW RD AT LAFFERTY DR,21553,40.398118,-79.969347,44,No Shelter,Bus,,6,1,7,6441,6.4,1.1,5.3,1.2,6.1,1.0,5.8,1.0,6.0,1.3
E35590,86,E35590_86,LIBERTY AVE AT 32ND ST NS,19362,40.460009,-79.969332,"86, 87",No Shelter,Bus,,4,3,7,6442,6.4,2.4,3.8,2.8,4.8,3.0,4.6,2.8,2.8,2.1
N40400,14,N40400_14,OHIO RIVER BLVD OPP SHILOH A,1391,40.487824,-80.056614,14,No Shelter,Bus,,6,1,7,6443,6.3,1.4,6.4,1.3,5.6,1.2,4.0,1.2,6.2,0.4
E70254,71D,E70254_71D,WOOD ST OPP TIOGA ST,19361,40.449163,-79.884022,"71D, 86",No Shelter,Bus,,5,2,7,6444,6.3,2.3,5.1,2.0,4.6,1.7,3.9,1.9,6.2,2.5
E17405,89,E17405_89,EAST LIBERTY BLVD AT CENTRE,20100,40.465002,-79.92019,"75, 89",No Shelter,Bus,,6,1,7,6445,6.3,1.4,7.5,1.4,6.1,1.5,3.9,1.4,3.9,0.9
W26160,G31,W26160_G31,WEST BUSWAY AT IDLEWOOD STAT,15278,40.426475,-80.072234,"28X, G2, G3, G31",PAAC,Busway,,7,0,7,6446,6.2,0.0,8.1,0.2,8.4,0.3,6.9,0.4,6.5,0.0
S40565,56,S40565_56,RICHLAND AVE AT 4TH ST FS,11006,40.349742,-79.893086,"56, 59",No Shelter,Bus,,5,2,7,6447,6.2,2.0,5.9,2.5,5.4,1.4,4.5,2.4,3.5,2.1
E17290,P76,E17290_P76,EAST BUSWAY AT HAY ST RAMP O,8153,40.442796,-79.887008,"68, 69, 71, 71C, 71D, 79, 86, P12, P16, P2, P67, P68, P69, P7, P71, P76, P78",PAAC,Busway,,6,1,7,6448,6.2,0.9,5.4,0.6,6.2,0.7,6.5,1.7,4.0,0.9
S27070,48,S27070_48,JOSEPHINE ST OPP TELESCOPE S,4807,40.42285,-79.966714,48,No Shelter,Bus,,6,1,7,6449,6.2,0.7,5.0,0.6,6.4,0.6,5.5,0.3,5.4,0.4
